trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount
2020-10-27,002594.SZ,137.42,141.5,135.83,140.28,139.96,0.32,0.2286,296545.4,4122784.516
2020-10-28,002594.SZ,139.51,153.48,139.02,151.6,140.28,11.32,8.0696,517973.65,7669731.453
2020-10-29,002594.SZ,147.91,166.76,147.91,158.38,151.6,6.78,4.4723,634704.95,10022998.772
2020-10-30,002594.SZ,160.0,170.3,154.2,159.81,158.38,1.43,0.9029,673291.83,10882457.196
2020-11-02,002594.SZ,160.91,168.75,160.5,167.98,159.81,8.17,5.1123,524910.93,8660252.633
2020-11-03,002594.SZ,172.0,172.45,159.58,164.08,167.98,-3.9,-2.3217,661616.64,10960743.413
2020-11-04,002594.SZ,167.0,170.33,163.0,168.03,164.08,3.95,2.4074,460948.23,7689440.146
2020-11-05,002594.SZ,175.0,184.83,171.0,184.83,168.03,16.8,9.9982,674092.11,11951954.71
2020-11-06,002594.SZ,189.5,198.85,179.89,190.44,184.83,5.61,3.0352,807666.85,15261972.051
2020-11-09,002594.SZ,191.6,193.67,184.12,190.95,190.44,0.51,0.2678,525016.12,9934097.169
2020-11-10,002594.SZ,186.86,186.88,176.88,182.58,190.95,-8.37,-4.3833,635349.5,11543486.452
2020-11-11,002594.SZ,176.9,181.89,164.32,164.35,182.58,-18.23,-9.9847,805675.15,13840949.837
2020-11-12,002594.SZ,168.0,173.3,165.78,169.33,164.35,4.98,3.0301,586639.61,9953360.351
2020-11-13,002594.SZ,180.0,182.02,173.29,175.9,169.33,6.57,3.88,609193.92,10790305.828
2020-11-16,002594.SZ,171.03,171.5,163.5,170.02,175.9,-5.88,-3.3428,542565.39,9094656.059
2020-11-17,002594.SZ,173.5,175.18,164.46,167.0,170.02,-3.02,-1.7763,568409.34,9641027.028
2020-11-18,002594.SZ,165.88,169.18,162.25,167.0,167.0,0.0,0.0,417033.16,6941378.987
2020-11-19,002594.SZ,168.0,168.7,159.52,161.62,167.0,-5.38,-3.2216,470054.4,7652210.663
2020-11-20,002594.SZ,164.65,177.24,163.22,176.06,161.62,14.44,8.9345,707526.94,12067220.425
2020-11-23,002594.SZ,176.9,185.02,172.07,184.2,176.06,8.14,4.6234,604026.64,10841291.967
2020-11-24,002594.SZ,191.77,194.99,180.71,184.19,184.2,-0.01,-0.0054,646752.09,12193378.658
2020-11-25,002594.SZ,183.0,191.7,180.6,183.53,184.19,-0.66,-0.3583,473857.64,8798105.734
2020-11-26,002594.SZ,183.61,184.8,171.23,175.82,183.53,-7.71,-4.2009,496538.19,8751195.066
2020-11-27,002594.SZ,175.31,177.9,169.33,174.1,175.82,-1.72,-0.9783,397476.15,6868605.93
2020-11-30,002594.SZ,171.5,176.74,166.01,172.15,174.1,-1.95,-1.12,379212.83,6493585.105
2020-12-01,002594.SZ,168.7,177.0,167.0,176.81,172.15,4.66,2.7069,401564.31,6983133.536
2020-12-02,002594.SZ,171.1,172.5,168.0,169.75,176.81,-7.06,-3.993,492401.38,8354836.225
2020-12-03,002594.SZ,169.75,173.66,166.96,171.09,169.75,1.34,0.7894,365580.81,6251135.998
2020-12-04,002594.SZ,171.6,178.8,170.4,171.86,171.09,0.77,0.4501,394489.88,6888910.896
2020-12-07,002594.SZ,171.3,176.66,169.11,175.29,171.86,3.43,1.9958,322185.89,5617848.45
2020-12-08,002594.SZ,178.1,182.0,176.7,177.97,175.29,2.68,1.5289,445743.24,7995315.241
2020-12-09,002594.SZ,179.0,181.03,173.0,173.24,177.97,-4.73,-2.6578,315714.47,5563503.434
2020-12-10,002594.SZ,168.0,171.66,166.02,169.52,173.24,-3.72,-2.1473,370436.28,6243808.669
2020-12-11,002594.SZ,169.35,169.35,162.8,167.0,169.52,-2.52,-1.4866,354878.18,5902635.219
2020-12-14,002594.SZ,166.8,170.88,163.0,170.2,167.0,3.2,1.9162,302132.25,5064250.844
2020-12-15,002594.SZ,170.25,175.05,168.5,174.7,170.2,4.5,2.6439,362218.02,6234488.461
2020-12-16,002594.SZ,176.0,176.7,170.9,171.87,174.7,-2.83,-1.6199,238153.85,4110951.042
2020-12-17,002594.SZ,171.18,172.93,169.01,171.79,171.87,-0.08,-0.0465,189772.6,3245175.544
2020-12-18,002594.SZ,172.5,180.09,171.22,176.0,171.79,4.21,2.4507,488485.1,8625943.227
2020-12-21,002594.SZ,176.5,193.6,175.5,193.6,176.0,17.6,10.0,667797.63,12342923.957
2020-12-22,002594.SZ,192.98,192.98,183.66,184.0,193.6,-9.6,-4.9587,586810.41,11044848.425
2020-12-23,002594.SZ,183.89,190.8,182.96,186.79,184.0,2.79,1.5163,427079.45,7982526.892
2020-12-24,002594.SZ,185.0,185.0,180.0,183.0,186.79,-3.79,-2.029,260453.54,4739171.492
2020-12-25,002594.SZ,183.32,186.15,181.1,185.22,183.0,2.22,1.2131,211330.69,3892733.282
2020-12-28,002594.SZ,184.3,190.37,182.6,187.93,185.22,2.71,1.4631,303384.31,5674752.366
2020-12-29,002594.SZ,186.0,186.0,178.46,178.6,187.93,-9.33,-4.9646,361177.82,6530622.526
2020-12-30,002594.SZ,180.66,191.95,180.66,186.0,178.6,7.4,4.1433,510431.08,9559070.846
2020-12-31,002594.SZ,188.86,195.83,184.26,194.3,186.0,8.3,4.4624,505119.42,9665582.055
2021-01-04,002594.SZ,189.0,211.16,187.09,206.76,194.3,12.46,6.4128,589501.61,11803190.657
2021-01-05,002594.SZ,206.0,221.23,202.01,219.9,206.76,13.14,6.3552,545305.97,11642247.812
2021-01-06,002594.SZ,219.72,222.18,212.0,216.3,219.9,-3.6,-1.6371,434652.14,9376648.611
2021-01-07,002594.SZ,216.6,228.32,214.2,225.04,216.3,8.74,4.0407,428602.54,9516502.256
2021-01-08,002594.SZ,233.0,234.32,220.7,227.51,225.04,2.47,1.0976,426758.36,9705879.745
2021-01-11,002594.SZ,234.59,245.0,230.98,234.86,227.51,7.35,3.2306,534254.66,12681067.407
2021-01-12,002594.SZ,231.8,239.75,220.0,236.99,234.86,2.13,0.9069,433124.58,9980651.742
2021-01-13,002594.SZ,238.0,249.88,229.69,239.3,236.99,2.31,0.9747,480347.87,11590837.002
2021-01-14,002594.SZ,232.0,235.45,222.34,223.95,239.3,-15.35,-6.4145,445955.02,10176085.741
2021-01-15,002594.SZ,222.0,228.92,216.5,225.2,223.95,1.25,0.5582,377050.46,8420560.824
2021-01-18,002594.SZ,220.0,224.0,216.26,221.69,225.2,-3.51,-1.5586,263789.33,5826658.747
2021-01-19,002594.SZ,222.06,225.2,213.56,216.2,221.69,-5.49,-2.4764,276250.13,6035553.036
2021-01-20,002594.SZ,219.9,226.3,218.01,222.0,216.2,5.8,2.6827,381401.08,8483028.913
2021-01-21,002594.SZ,220.0,239.6,216.81,235.52,222.0,13.52,6.0901,585709.87,13384594.647
2021-01-22,002594.SZ,235.72,243.66,231.51,242.92,235.52,7.4,3.142,423886.78,10112061.191
2021-01-25,002594.SZ,246.5,262.95,245.0,260.0,242.92,17.08,7.0311,559388.94,14213433.428
2021-01-26,002594.SZ,257.0,262.59,250.99,254.22,260.0,-5.78,-2.2231,394555.44,10115831.947
2021-01-27,002594.SZ,250.2,259.44,234.5,257.0,254.22,2.78,1.0935,521351.0,12813494.921
2021-01-28,002594.SZ,245.97,252.5,242.98,244.36,257.0,-12.64,-4.9183,326461.75,8081858.717
2021-01-29,002594.SZ,249.0,250.43,237.5,247.0,244.36,2.64,1.0804,335982.69,8182542.031
2021-02-01,002594.SZ,245.0,250.13,239.0,246.89,247.0,-0.11,-0.0445,263794.5,6500021.796
2021-02-02,002594.SZ,252.0,268.0,250.5,267.5,246.89,20.61,8.3478,471099.97,12220620.147
2021-02-03,002594.SZ,268.1,273.37,260.3,263.0,267.5,-4.5,-1.6822,384029.52,10231620.474
2021-02-04,002594.SZ,258.0,264.89,255.34,259.9,263.0,-3.1,-1.1787,310350.9,8061146.636
2021-02-05,002594.SZ,262.0,268.28,247.5,249.0,259.9,-10.9,-4.1939,480550.51,12356334.243
2021-02-08,002594.SZ,248.99,252.98,240.01,250.2,249.0,1.2,0.4819,372461.77,9210843.639
2021-02-09,002594.SZ,253.1,259.02,247.5,257.0,250.2,6.8,2.7178,374954.28,9540424.163
2021-02-10,002594.SZ,261.0,270.66,253.0,266.95,257.0,9.95,3.8716,418938.71,10995341.387
2021-02-18,002594.SZ,268.86,268.86,255.33,258.99,266.95,-7.96,-2.9818,472645.58,12353076.536
2021-02-19,002594.SZ,254.9,257.66,245.73,257.35,258.99,-1.64,-0.6332,382587.02,9607262.916
2021-02-22,002594.SZ,256.6,256.66,239.45,239.52,257.35,-17.83,-6.9283,427130.93,10558143.268
2021-02-23,002594.SZ,229.59,235.02,222.9,225.0,239.52,-14.52,-6.0621,476510.22,10877530.627
2021-02-24,002594.SZ,225.0,228.59,203.6,208.99,225.0,-16.01,-7.1156,676485.18,14532205.192
2021-02-25,002594.SZ,215.77,215.85,205.8,209.25,208.99,0.26,0.1244,369532.22,7788184.186
2021-02-26,002594.SZ,196.5,204.0,194.0,197.27,209.25,-11.98,-5.7252,503616.02,9978745.767
2021-03-01,002594.SZ,201.0,210.99,197.5,210.9,197.27,13.63,6.9093,444293.51,9087918.556
2021-03-02,002594.SZ,214.65,215.8,205.22,211.4,210.9,0.5,0.2371,387928.35,8178911.875
2021-03-03,002594.SZ,205.0,210.3,201.97,209.75,211.4,-1.65,-0.7805,263061.8,5431739.316
2021-03-04,002594.SZ,205.0,205.1,197.3,198.5,209.75,-11.25,-5.3635,346849.91,6955695.359
2021-03-05,002594.SZ,187.37,199.51,186.18,196.37,198.5,-2.13,-1.073,325319.09,6313240.677
2021-03-08,002594.SZ,196.37,197.33,176.73,176.73,196.37,-19.64,-10.0015,591328.23,10922889.31
2021-03-09,002594.SZ,172.41,178.6,162.03,170.68,176.73,-6.05,-3.4233,599204.95,10247665.524
2021-03-10,002594.SZ,180.0,181.88,175.78,177.19,170.68,6.51,3.8142,431507.17,7706833.381
2021-03-11,002594.SZ,176.95,185.0,174.1,182.97,177.19,5.78,3.262,367827.9,6671343.291
2021-03-12,002594.SZ,186.17,187.99,178.9,181.68,182.97,-1.29,-0.705,301848.22,5517620.552
2021-03-15,002594.SZ,178.55,181.0,172.0,174.26,181.68,-7.42,-4.0841,295602.39,5187723.277
2021-03-16,002594.SZ,177.58,179.1,173.37,176.47,174.26,2.21,1.2682,197056.4,3474844.999
2021-03-17,002594.SZ,174.02,179.97,171.48,176.88,176.47,0.41,0.2323,213705.28,3770679.57
2021-03-18,002594.SZ,178.79,180.63,177.28,178.55,176.88,1.67,0.9441,201064.37,3593541.02
2021-03-19,002594.SZ,173.0,175.37,169.66,171.15,178.55,-7.4,-4.1445,258227.22,4438615.91
2021-03-22,002594.SZ,172.33,175.48,170.01,173.8,171.15,2.65,1.5483,185682.91,3221954.915
2021-03-23,002594.SZ,175.8,176.18,166.3,168.97,173.8,-4.83,-2.7791,226648.97,3844462.853
2021-03-24,002594.SZ,167.99,169.24,162.0,162.74,168.97,-6.23,-3.687,248269.3,4082242.404
2021-03-25,002594.SZ,157.0,163.45,155.6,161.2,162.74,-1.54,-0.9463,256190.64,4082120.997
2021-03-26,002594.SZ,163.01,172.0,162.9,170.99,161.2,9.79,6.0732,328530.32,5528686.167
2021-03-29,002594.SZ,170.01,170.48,164.8,168.1,170.99,-2.89,-1.6902,234728.64,3941708.905
2021-03-30,002594.SZ,161.0,169.0,159.1,169.0,168.1,0.9,0.5354,338930.9,5574391.479
2021-03-31,002594.SZ,169.21,172.64,162.56,164.51,169.0,-4.49,-2.6568,270153.03,4488285.761
2021-04-01,002594.SZ,168.0,171.9,167.01,169.07,164.51,4.56,2.7719,299957.8,5089544.668
2021-04-02,002594.SZ,170.99,178.2,168.58,175.87,169.07,6.8,4.022,349532.0,6083577.384
2021-04-06,002594.SZ,176.8,179.24,172.8,176.09,175.87,0.22,0.1251,255909.85,4492985.632
2021-04-07,002594.SZ,177.15,178.08,169.5,170.99,176.09,-5.1,-2.8962,281703.5,4848030.064
2021-04-08,002594.SZ,169.0,171.5,167.12,170.48,170.99,-0.51,-0.2983,160043.06,2723993.028
2021-04-09,002594.SZ,171.9,172.1,166.0,166.72,170.48,-3.76,-2.2055,204995.77,3436476.688
2021-04-12,002594.SZ,166.73,169.39,162.6,163.46,166.72,-3.26,-1.9554,201268.0,3320602.667
2021-04-13,002594.SZ,163.48,167.63,163.48,164.01,163.46,0.55,0.3365,158578.94,2617908.978
2021-04-14,002594.SZ,167.0,171.0,167.0,170.95,164.01,6.94,4.2314,298473.17,5057752.083
2021-04-15,002594.SZ,168.5,168.65,163.5,165.5,170.95,-5.45,-3.1881,249912.13,4136742.969
2021-04-16,002594.SZ,165.4,166.4,160.33,165.3,165.5,-0.2,-0.1208,234599.44,3837152.368
2021-04-19,002594.SZ,165.0,177.0,164.18,176.05,165.3,10.75,6.5033,507350.5,8764759.455
2021-04-20,002594.SZ,175.0,175.0,169.78,171.24,176.05,-4.81,-2.7322,375677.03,6460740.489
2021-04-21,002594.SZ,169.0,170.59,167.17,168.59,171.24,-2.65,-1.5475,230488.88,3880491.43
2021-04-22,002594.SZ,170.0,171.78,167.22,168.71,168.59,0.12,0.0712,197508.44,3336754.764
2021-04-23,002594.SZ,167.18,171.38,166.27,169.25,168.71,0.54,0.3201,228827.99,3878511.212
2021-04-26,002594.SZ,170.0,173.0,167.25,167.5,169.25,-1.75,-1.034,319514.1,5432612.153
2021-04-27,002594.SZ,166.0,167.4,163.4,164.94,167.5,-2.56,-1.5284,255639.21,4211994.738
2021-04-28,002594.SZ,164.86,168.54,162.96,165.5,164.94,0.56,0.3395,218411.98,3621682.455
2021-04-29,002594.SZ,163.0,164.93,162.2,162.95,165.5,-2.55,-1.5408,275854.04,4496785.166
2021-04-30,002594.SZ,161.49,162.2,156.71,158.57,162.95,-4.38,-2.6879,359899.14,5715463.804
2021-05-06,002594.SZ,157.0,157.0,150.0,150.0,158.57,-8.57,-5.4046,423158.08,6423783.465
2021-05-07,002594.SZ,148.12,149.96,143.39,143.95,150.0,-6.05,-4.0333,377980.38,5528741.179
2021-05-10,002594.SZ,143.95,148.35,141.44,147.0,143.95,3.05,2.1188,260738.75,3802268.898
2021-05-11,002594.SZ,143.7,148.76,140.97,146.56,147.0,-0.44,-0.2993,269639.96,3893703.682
2021-05-12,002594.SZ,148.26,155.0,148.26,153.73,146.56,7.17,4.8922,384659.14,5872804.588
2021-05-13,002594.SZ,150.75,151.0,148.56,148.99,153.73,-4.74,-3.0833,212696.09,3180710.318
2021-05-14,002594.SZ,147.9,154.1,146.31,153.53,148.99,4.54,3.0472,300278.66,4532481.587
2021-05-17,002594.SZ,155.43,160.88,154.45,159.78,153.53,6.25,4.0709,363002.56,5761021.601
2021-05-18,002594.SZ,160.0,161.8,156.88,158.7,159.78,-1.08,-0.6759,194952.12,3094498.22
2021-05-19,002594.SZ,159.9,174.0,159.88,172.78,158.7,14.08,8.8721,596490.87,10150054.899
2021-05-20,002594.SZ,170.0,177.56,169.1,172.94,172.78,0.16,0.0926,499888.48,8686052.329
2021-05-21,002594.SZ,174.01,177.99,170.1,173.2,172.94,0.26,0.1503,334965.51,5822862.674
2021-05-24,002594.SZ,171.91,175.5,169.98,173.47,173.2,0.27,0.1559,271722.87,4685927.113
2021-05-25,002594.SZ,175.0,178.0,172.7,176.52,173.47,3.05,1.7582,331522.87,5830353.651
2021-05-26,002594.SZ,178.0,184.58,176.0,176.17,176.52,-0.35,-0.1983,345577.99,6206769.477
2021-05-27,002594.SZ,179.0,179.68,174.5,177.45,176.17,1.28,0.7266,234026.1,4146048.38
2021-05-28,002594.SZ,177.45,185.0,176.07,181.68,177.45,4.23,2.3838,371194.87,6754993.796
2021-05-31,002594.SZ,175.26,179.11,170.18,178.7,181.68,-2.98,-1.6402,437553.16,7660152.24
2021-06-01,002594.SZ,178.73,190.9,178.73,189.46,178.7,10.76,6.0213,513604.12,9530431.696
2021-06-02,002594.SZ,190.0,191.85,185.2,186.5,189.46,-2.96,-1.5623,294349.64,5527643.767
2021-06-03,002594.SZ,186.6,187.5,180.18,183.9,186.5,-2.6,-1.3941,250800.57,4608194.8
2021-06-04,002594.SZ,181.61,192.0,180.52,189.4,183.9,5.5,2.9908,319848.39,6004827.146
2021-06-07,002594.SZ,191.0,192.87,187.0,190.35,189.4,0.95,0.5016,254518.02,4842637.639
2021-06-08,002594.SZ,194.0,205.6,193.25,202.81,190.35,12.46,6.5458,559238.56,11191285.973
2021-06-09,002594.SZ,202.9,203.5,197.02,202.0,202.81,-0.81,-0.3994,316555.82,6342951.329
2021-06-10,002594.SZ,202.05,216.05,201.0,214.11,202.0,12.11,5.995,441000.32,9339300.343
2021-06-11,002594.SZ,214.3,229.95,212.08,227.02,214.11,12.91,6.0296,540085.11,11985830.243
2021-06-15,002594.SZ,231.54,237.8,224.87,232.32,227.02,5.3,2.3346,518100.75,12090497.119
2021-06-16,002594.SZ,226.0,231.66,210.66,211.0,232.32,-21.32,-9.177,618175.9,13579272.747
2021-06-17,002594.SZ,210.96,232.1,210.83,232.1,211.0,21.1,10.0,519977.58,11627218.257
2021-06-18,002594.SZ,236.0,252.32,234.65,245.0,232.1,12.9,5.5579,571896.01,13931101.474
2021-06-21,002594.SZ,243.88,249.56,232.13,242.58,245.0,-2.42,-0.9878,430526.35,10400538.802
2021-06-22,002594.SZ,243.0,247.0,236.0,237.88,242.58,-4.7,-1.9375,316428.08,7571777.59
2021-06-23,002594.SZ,233.0,249.8,232.5,243.3,237.88,5.42,2.2785,394500.6,9605891.907
2021-06-24,002594.SZ,244.0,251.87,240.18,244.89,243.3,1.59,0.6535,312285.04,7696250.339
2021-06-25,002594.SZ,247.0,248.66,238.0,244.99,244.89,0.1,0.0408,296502.36,7205570.873
2021-06-28,002594.SZ,244.99,255.0,243.52,253.63,244.99,8.64,3.5267,347271.98,8732379.669
2021-06-29,002594.SZ,257.4,259.6,250.0,253.3,253.63,-0.33,-0.1301,306257.54,7778037.778
2021-06-30,002594.SZ,250.0,256.5,246.0,251.0,253.3,-2.3,-0.908,285407.31,7146112.745
2021-07-01,002594.SZ,251.0,252.5,235.6,236.6,251.0,-14.4,-5.7371,422602.87,10182009.938
2021-07-02,002594.SZ,233.0,243.5,228.89,239.04,236.6,2.44,1.0313,374260.13,8897622.556
2021-07-05,002594.SZ,236.04,250.0,235.57,249.55,239.04,10.51,4.3968,324901.16,7984671.152
2021-07-06,002594.SZ,255.0,261.02,241.0,250.5,249.55,0.95,0.3807,517916.7,13098186.044
2021-07-07,002594.SZ,244.0,258.6,240.88,255.09,250.5,4.59,1.8323,386386.56,9711793.849
2021-07-08,002594.SZ,253.0,261.54,251.12,251.96,255.09,-3.13,-1.227,393909.95,10127585.813
2021-07-09,002594.SZ,250.88,254.99,241.88,248.82,251.96,-3.14,-1.2462,364946.99,9057948.774
2021-07-12,002594.SZ,253.3,272.91,251.5,266.48,248.82,17.66,7.0975,560057.08,14759940.06
2021-07-13,002594.SZ,266.49,269.73,260.22,265.1,266.48,-1.38,-0.5179,277313.91,7330680.655
2021-07-14,002594.SZ,261.0,261.0,245.0,245.29,265.1,-19.81,-7.4727,612716.86,15300069.25
2021-07-15,002594.SZ,239.0,243.55,230.0,236.4,245.29,-8.89,-3.6243,551898.67,13026880.866
2021-07-16,002594.SZ,235.75,235.75,221.03,222.92,236.4,-13.48,-5.7022,562741.48,12801309.443
2021-07-19,002594.SZ,220.0,231.99,214.3,223.97,222.92,1.05,0.471,372187.23,8367318.503
2021-07-20,002594.SZ,220.0,229.46,219.11,227.5,223.97,3.53,1.5761,246749.66,5582671.898
2021-07-21,002594.SZ,231.2,244.99,230.01,241.23,227.5,13.73,6.0352,471511.19,11232169.397
2021-07-22,002594.SZ,246.3,249.44,240.17,248.96,241.23,7.73,3.2044,374773.27,9242619.143
2021-07-23,002594.SZ,247.44,262.0,245.08,258.68,248.96,9.72,3.9042,460562.27,11846110.496
2021-07-26,002594.SZ,250.58,259.74,241.01,248.55,258.68,-10.13,-3.916,404428.24,10130659.972
2021-07-27,002594.SZ,246.0,257.88,237.2,238.71,248.55,-9.84,-3.959,377707.2,9406136.905
2021-07-28,002594.SZ,229.99,241.1,223.99,236.5,238.71,-2.21,-0.9258,332198.63,7758094.419
2021-07-29,002594.SZ,246.94,257.3,242.82,257.2,236.5,20.7,8.7526,428851.05,10764228.893
2021-07-30,002594.SZ,257.19,268.3,252.13,264.71,257.2,7.51,2.9199,457993.99,11995907.836
2021-08-02,002594.SZ,276.0,291.18,273.3,291.18,264.71,26.47,9.9996,622259.03,17648921.236
2021-08-03,002594.SZ,299.0,299.0,275.01,280.08,291.18,-11.1,-3.8121,489348.53,13975748.744
2021-08-04,002594.SZ,283.01,308.09,282.0,308.09,280.08,28.01,10.0007,534306.39,16003136.931
2021-08-05,002594.SZ,301.0,306.25,294.87,299.46,308.09,-8.63,-2.8011,368822.91,11063466.319
2021-08-06,002594.SZ,313.0,317.3,298.5,303.48,299.31,4.17,1.3932,453626.27,13945125.845
2021-08-09,002594.SZ,295.0,297.4,283.0,293.55,303.48,-9.93,-3.272,341620.79,9914944.523
2021-08-10,002594.SZ,293.56,302.31,282.0,292.0,293.55,-1.55,-0.528,331035.16,9604456.927
2021-08-11,002594.SZ,289.0,298.83,286.16,294.99,292.0,2.99,1.024,263993.95,7742097.441
2021-08-12,002594.SZ,293.0,313.38,289.37,308.98,294.99,13.99,4.7425,382778.98,11687505.016
2021-08-13,002594.SZ,303.0,312.5,297.99,300.02,308.98,-8.96,-2.8999,246906.46,7475335.873
2021-08-16,002594.SZ,297.0,297.0,285.0,285.4,300.02,-14.62,-4.873,305067.01,8815872.752
2021-08-17,002594.SZ,283.45,290.5,278.0,280.31,285.4,-5.09,-1.7835,272058.4,7713091.722
2021-08-18,002594.SZ,285.41,288.09,278.19,283.66,280.31,3.35,1.1951,221723.02,6281190.851
2021-08-19,002594.SZ,283.66,298.68,278.57,293.72,283.66,10.06,3.5465,361671.79,10474777.9
2021-08-20,002594.SZ,289.0,293.6,282.0,285.09,293.72,-8.63,-2.9382,247173.2,7084185.439
2021-08-23,002594.SZ,281.5,294.44,275.55,289.8,285.09,4.71,1.6521,295826.87,8526532.884
2021-08-24,002594.SZ,292.79,302.0,290.05,298.25,289.8,8.45,2.9158,274399.06,8152952.115
2021-08-25,002594.SZ,297.8,299.8,291.0,296.2,298.25,-2.05,-0.6873,179145.38,5272706.497
2021-08-26,002594.SZ,297.0,298.77,282.5,282.5,296.2,-13.7,-4.6253,263681.59,7570972.707
2021-08-27,002594.SZ,280.99,296.03,280.0,288.15,282.5,5.65,2.0,262889.3,7628216.261
2021-08-30,002594.SZ,277.44,288.0,273.96,281.97,288.15,-6.18,-2.1447,419092.34,11735714.83
2021-08-31,002594.SZ,286.88,286.88,266.55,277.0,281.97,-4.97,-1.7626,329668.34,9041075.46
2021-09-01,002594.SZ,277.0,277.97,257.6,266.3,277.0,-10.7,-3.8628,287674.22,7678475.358
2021-09-02,002594.SZ,267.01,271.99,262.7,267.0,266.3,0.7,0.2629,165244.43,4421950.962
2021-09-03,002594.SZ,267.01,271.0,250.4,254.11,267.0,-12.89,-4.8277,287964.13,7420408.93
2021-09-06,002594.SZ,259.99,279.0,259.0,277.6,254.11,23.49,9.244,397788.81,10725519.555
2021-09-07,002594.SZ,277.6,281.11,273.27,275.95,277.6,-1.65,-0.5944,207633.53,5743962.165
2021-09-08,002594.SZ,277.9,279.28,268.61,269.59,275.95,-6.36,-2.3048,182578.06,4971116.497
2021-09-09,002594.SZ,272.0,279.58,265.8,271.71,269.59,2.12,0.7864,216256.41,5891876.583
2021-09-10,002594.SZ,271.71,272.53,262.64,265.61,271.71,-6.1,-2.245,238757.36,6341377.79
2021-09-13,002594.SZ,268.33,271.98,259.18,261.36,265.61,-4.25,-1.6001,213491.79,5623333.361
2021-09-14,002594.SZ,261.39,276.0,257.06,269.23,261.36,7.87,3.0112,354690.0,9581432.835
2021-09-15,002594.SZ,267.89,270.0,260.0,261.15,269.23,-8.08,-3.0012,218809.11,5742276.749
2021-09-16,002594.SZ,261.15,264.77,250.53,251.0,261.15,-10.15,-3.8867,220809.71,5613770.464
2021-09-17,002594.SZ,253.0,257.0,250.49,255.12,251.0,4.12,1.6414,139421.07,3544731.219
2021-09-22,002594.SZ,248.0,251.44,244.03,247.2,255.12,-7.92,-3.1044,163412.86,4037944.329
2021-09-23,002594.SZ,253.83,257.52,248.88,249.92,247.2,2.72,1.1003,149784.18,3773864.372
2021-09-24,002594.SZ,250.96,257.5,247.0,251.77,249.92,1.85,0.7402,158267.0,4002973.166
2021-09-27,002594.SZ,254.0,257.49,246.8,252.5,251.77,0.73,0.2899,179990.94,4548951.212
2021-09-28,002594.SZ,251.9,253.82,246.29,246.86,252.5,-5.64,-2.2337,162444.38,4060118.403
2021-09-29,002594.SZ,243.0,244.88,235.0,236.0,246.86,-10.86,-4.3993,245554.81,5859195.956
2021-09-30,002594.SZ,238.2,249.7,237.2,249.51,236.0,13.51,5.7246,225038.01,5528259.622
2021-10-08,002594.SZ,257.98,259.98,250.0,253.0,249.51,3.49,1.3987,194103.95,4939109.186
2021-10-11,002594.SZ,253.1,263.1,248.0,255.75,253.0,2.75,1.087,211972.73,5448306.885
2021-10-12,002594.SZ,255.0,262.9,253.01,257.01,255.75,1.26,0.4927,211651.34,5464868.602
2021-10-13,002594.SZ,257.01,273.6,254.33,271.2,257.01,14.19,5.5212,321978.1,8631470.872
2021-10-14,002594.SZ,271.0,275.99,268.14,272.94,271.2,1.74,0.6416,177799.32,4844827.927
2021-10-15,002594.SZ,275.0,287.5,271.0,283.33,272.94,10.39,3.8067,287845.05,8089636.933
2021-10-18,002594.SZ,284.25,288.63,280.04,285.92,283.33,2.59,0.9141,216213.78,6155818.958
2021-10-19,002594.SZ,288.0,294.91,284.0,284.79,285.92,-1.13,-0.3952,193857.85,5581983.586
2021-10-20,002594.SZ,286.0,295.0,285.24,290.6,284.79,5.81,2.0401,217045.09,6300647.166
2021-10-21,002594.SZ,291.0,292.6,284.01,287.01,290.6,-3.59,-1.2354,180625.75,5184267.795
2021-10-22,002594.SZ,292.2,301.0,289.0,300.0,287.01,12.99,4.526,336548.68,10022899.338
2021-10-25,002594.SZ,303.11,318.65,302.23,317.35,300.0,17.35,5.7833,335189.76,10469605.348
2021-10-26,002594.SZ,330.5,333.33,317.76,319.01,317.35,1.66,0.5231,313244.34,10148404.49
2021-10-27,002594.SZ,313.0,326.73,311.28,321.74,319.01,2.73,0.8558,219067.77,7024365.486
2021-10-28,002594.SZ,319.61,323.8,305.4,307.98,321.74,-13.76,-4.2767,298267.14,9334453.596
2021-10-29,002594.SZ,305.13,313.76,293.77,311.31,307.98,3.33,1.0812,347159.58,10585996.588
2021-11-01,002594.SZ,301.41,308.41,293.82,302.0,311.31,-9.31,-2.9906,284785.87,8570609.748
2021-11-02,002594.SZ,310.0,319.8,307.64,313.88,302.0,11.88,3.9338,290087.4,9102548.555
2021-11-03,002594.SZ,313.13,313.85,299.86,303.01,313.88,-10.87,-3.4631,197248.14,6017080.222
2021-11-04,002594.SZ,311.13,329.0,309.03,325.0,303.01,21.99,7.2572,349964.34,11223980.65
2021-11-05,002594.SZ,324.0,327.0,313.01,314.0,325.0,-11.0,-3.3846,194183.26,6178126.193
2021-11-08,002594.SZ,308.09,319.61,307.0,315.0,314.0,1.0,0.3185,169849.47,5344230.944
2021-11-09,002594.SZ,315.05,329.97,315.05,320.69,315.0,5.69,1.8063,203305.04,6580787.588
2021-11-10,002594.SZ,314.0,315.6,301.58,310.26,320.69,-10.43,-3.2524,274878.5,8480095.668
